A_10,B_10,C_10,A_15,B_15,C_15,A_20,B_20,C_20,A_25,B_25,C_25,A_30,B_30,C_30,A_35,B_35,C_35,A_40,B_40,C_40,A_45,B_45,C_45,A_50,B_50,C_50
0,0,0,0,0,0,0,0,0,0.566666666666667,0.3,0.642857142857143,0.576779026217228,0.313725490196078,0.733333333333333,0.661710037174721,0.504950495049505,0.857142857142857,0.599250936329588,0.320388349514563,0.785714285714286,0.342007434944238,0.475247524752475,0.230769230769231,0.643382352941177,0.470588235294118,0.777777777777778
0,0,0,0,0,0,0,0,0,0.1,0.31,0.0714285714285714,0.0898876404494382,0.313725490196078,0.0666666666666667,0,0.0099009900990099,0,0.0973782771535581,0.427184466019417,0,0.657992565055762,0.514851485148515,0.769230769230769,0.169117647058824,0.5,0.222222222222222
0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.367088607594937,0.25,0.175925925925926,0.0379746835443038,0.0833333333333333,0.167441860465116,0.0246913580246914,0.0909090909090909,0.203703703703704,0.0238095238095238,0.142857142857143,0.640552995391705,0.464285714285714,1
0,0,0,0,0,0,0,0,0,0,0,0,0.537037037037037,0.329113924050633,0.666666666666667,0.625,0.392405063291139,0.833333333333333,0.637209302325581,0.444444444444444,0.818181818181818,0.638888888888889,0.44047619047619,0.857142857142857,0.184331797235023,0.0357142857142857,0
0,0,0,0,0,0,0,0,0,0,0,0,0.12962962962963,0.30379746835443,0.0833333333333333,0.199074074074074,0.569620253164557,0.0833333333333333,0.195348837209302,0.530864197530864,0.0909090909090909,0.157407407407407,0.535714285714286,0,0.175115207373272,0.5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.631284916201117,0.371428571428571,0.714285714285714,0.632768361581921,0.385714285714286,0.777777777777778,0.666666666666667,0.552238805970149,0.888888888888889,0.655555555555556,0.478260869565217,0.857142857142857
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173184357541899,0.0571428571428571,0,0.180790960451977,0.0571428571428571,0,0.333333333333333,0.432835820895522,0.111111111111111,0.15,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195530726256983,0.571428571428571,0.285714285714286,0.186440677966102,0.557142857142857,0.222222222222222,0,0.0149253731343284,0,0.194444444444444,0.521739130434783,0.142857142857143
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243421052631579,0.5,0.333333333333333,0.300653594771242,0.241379310344828,0.375,0.30718954248366,0.233333333333333,0.166666666666667
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.638157894736842,0.5,0.666666666666667,0.588235294117647,0.396551724137931,0.625,0.594771241830065,0.366666666666667,0.666666666666667
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118421052631579,0,0,0.111111111111111,0.362068965517241,0,0.0980392156862745,0.4,0.166666666666667
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308823529411765,0.3,0.166666666666667,0.644927536231884,0.48,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.573529411764706,0.32,0.833333333333333,0.115942028985507,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117647058823529,0.38,0,0.239130434782609,0.52,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308333333333333,0.25531914893617,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.591666666666667,0.319148936170213,0.75
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.425531914893617,0.25
